Name;Id
GERStock;GAS-GERD-GIE
FRAStock;GAS-TIGFD-GIE
UKIOGStock;NGRID-OSTK-IOG 
UKDRGStock;NGRID-OSTK-DRG
UKSHKStock;NGRID-OSTK-SHK
NONWESupply;GASSCO-COTGFL 
NOUKSupply;GASSCO-UKTGFL
EURUSDFX;EUR=
EURGBPFX;EURGBP=
