index,Iteration,Model,NewVar,TrainObs,TrainableParams,Vars,mse,mse_ref,selected
0,1,lstm,ConLDZNL,677,393,ConLDZNL,0.6763762757923738,0.1558755242525529,TradeBBL
0,1,lstm,ConNLDZNL,677,393,ConNLDZNL,0.4579089628657418,0.1558755242525529,TradeBBL
0,1,lstm,ProdNL,744,393,ProdNL,0.5221150334636092,0.1558755242525529,TradeBBL
0,1,lstm,ProdUKCS,744,393,ProdUKCS,0.5133262050311082,0.1558755242525529,TradeBBL
0,1,lstm,StorageNL,744,393,StorageNL,0.5527215108205445,0.1558755242525529,TradeBBL
0,1,lstm,StorageUK,677,393,StorageUK,0.4162689575726332,0.1558755242525529,TradeBBL
0,1,lstm,TradeBBL,677,393,TradeBBL,0.1982445347480096,0.1558755242525529,TradeBBL
0,1,lstm,TradeIUK,744,393,TradeIUK,0.23126981449649175,0.1558755242525529,TradeBBL
0,1,lstm,TTFDA,744,393,TTFDA,0.4477000725531109,0.1558755242525529,TradeBBL
0,1,lstm,NBPFM,744,393,NBPFM,0.5809782118640817,0.1558755242525529,TradeBBL
0,1,lstm,OilFM,744,393,OilFM,0.5317559463902211,0.1558755242525529,TradeBBL
0,1,lstm,ElectricityBaseFM,744,393,ElectricityBaseFM,0.5911303287405787,0.1558755242525529,TradeBBL
0,1,lstm,ElectricityPeakFM,744,393,ElectricityPeakFM,0.32655019281723274,0.1558755242525529,TradeBBL
0,1,lstm,EURUSDFX,744,393,EURUSDFX,0.3281819325434557,0.1558755242525529,TradeBBL
0,1,lstm,EURGBPFX,744,393,EURGBPFX,0.5965539645811648,0.1558755242525529,TradeBBL
0,2,lstm,ConLDZNL,677,425,TradeBBL_ConLDZNL,0.5935465876956819,0.1558755242525529,StorageUK
0,2,lstm,ConNLDZNL,677,425,TradeBBL_ConNLDZNL,0.5376240092475194,0.1558755242525529,StorageUK
0,2,lstm,ProdNL,677,425,TradeBBL_ProdNL,0.6213753500385405,0.1558755242525529,StorageUK
0,2,lstm,ProdUKCS,677,425,TradeBBL_ProdUKCS,0.405682357890563,0.1558755242525529,StorageUK
0,2,lstm,StorageNL,677,425,TradeBBL_StorageNL,0.5274317882989957,0.1558755242525529,StorageUK
0,2,lstm,StorageUK,677,425,TradeBBL_StorageUK,0.16418796298123192,0.1558755242525529,StorageUK
0,2,lstm,TradeIUK,677,425,TradeBBL_TradeIUK,0.7418515827095505,0.1558755242525529,StorageUK
0,2,lstm,TTFDA,677,425,TradeBBL_TTFDA,0.5144180686302684,0.1558755242525529,StorageUK
0,2,lstm,NBPFM,677,425,TradeBBL_NBPFM,0.5657166140881518,0.1558755242525529,StorageUK
0,2,lstm,OilFM,677,425,TradeBBL_OilFM,0.4395167376633173,0.1558755242525529,StorageUK
0,2,lstm,ElectricityBaseFM,677,425,TradeBBL_ElectricityBaseFM,0.5589187369316111,0.1558755242525529,StorageUK
0,2,lstm,ElectricityPeakFM,677,425,TradeBBL_ElectricityPeakFM,0.44359836540978204,0.1558755242525529,StorageUK
0,2,lstm,EURUSDFX,677,425,TradeBBL_EURUSDFX,0.4232715845906089,0.1558755242525529,StorageUK
0,2,lstm,EURGBPFX,677,425,TradeBBL_EURGBPFX,0.5687851600050968,0.1558755242525529,StorageUK
0,3,lstm,ConLDZNL,677,457,TradeBBL_StorageUK_ConLDZNL,0.7107447163008781,0.1558755242525529,TradeIUK
0,3,lstm,ConNLDZNL,677,457,TradeBBL_StorageUK_ConNLDZNL,0.3308748617937986,0.1558755242525529,TradeIUK
0,3,lstm,ProdNL,677,457,TradeBBL_StorageUK_ProdNL,0.5038471323696939,0.1558755242525529,TradeIUK
0,3,lstm,ProdUKCS,677,457,TradeBBL_StorageUK_ProdUKCS,0.5793258414626024,0.1558755242525529,TradeIUK
0,3,lstm,StorageNL,677,457,TradeBBL_StorageUK_StorageNL,0.3824116681442109,0.1558755242525529,TradeIUK
0,3,lstm,TradeIUK,677,457,TradeBBL_StorageUK_TradeIUK,0.16011617324678903,0.1558755242525529,TradeIUK
0,3,lstm,TTFDA,677,457,TradeBBL_StorageUK_TTFDA,0.5003078054374224,0.1558755242525529,TradeIUK
0,3,lstm,NBPFM,677,457,TradeBBL_StorageUK_NBPFM,0.29617149216053323,0.1558755242525529,TradeIUK
0,3,lstm,OilFM,677,457,TradeBBL_StorageUK_OilFM,0.7094658778339538,0.1558755242525529,TradeIUK
0,3,lstm,ElectricityBaseFM,677,457,TradeBBL_StorageUK_ElectricityBaseFM,0.5781629270046816,0.1558755242525529,TradeIUK
0,3,lstm,ElectricityPeakFM,677,457,TradeBBL_StorageUK_ElectricityPeakFM,0.3550314981395117,0.1558755242525529,TradeIUK
0,3,lstm,EURUSDFX,677,457,TradeBBL_StorageUK_EURUSDFX,0.4624352902268945,0.1558755242525529,TradeIUK
0,3,lstm,EURGBPFX,677,457,TradeBBL_StorageUK_EURGBPFX,0.38618960650462936,0.1558755242525529,TradeIUK
0,4,lstm,ConLDZNL,677,489,TradeBBL_StorageUK_TradeIUK_ConLDZNL,0.44624893087817946,0.1558755242525529,ConNLDZNL
0,4,lstm,ConNLDZNL,677,489,TradeBBL_StorageUK_TradeIUK_ConNLDZNL,0.15490175596990208,0.1558755242525529,ConNLDZNL
0,4,lstm,ProdNL,677,489,TradeBBL_StorageUK_TradeIUK_ProdNL,0.20657187506359842,0.1558755242525529,ConNLDZNL
0,4,lstm,ProdUKCS,677,489,TradeBBL_StorageUK_TradeIUK_ProdUKCS,0.20914191758270034,0.1558755242525529,ConNLDZNL
0,4,lstm,StorageNL,677,489,TradeBBL_StorageUK_TradeIUK_StorageNL,0.23709882893242307,0.1558755242525529,ConNLDZNL
0,4,lstm,TTFDA,677,489,TradeBBL_StorageUK_TradeIUK_TTFDA,0.4393425631648867,0.1558755242525529,ConNLDZNL
0,4,lstm,NBPFM,677,489,TradeBBL_StorageUK_TradeIUK_NBPFM,0.26890685159938316,0.1558755242525529,ConNLDZNL
0,4,lstm,OilFM,677,489,TradeBBL_StorageUK_TradeIUK_OilFM,0.5004184874298141,0.1558755242525529,ConNLDZNL
0,4,lstm,ElectricityBaseFM,677,489,TradeBBL_StorageUK_TradeIUK_ElectricityBaseFM,0.5476526092426579,0.1558755242525529,ConNLDZNL
0,4,lstm,ElectricityPeakFM,677,489,TradeBBL_StorageUK_TradeIUK_ElectricityPeakFM,0.45956462260347414,0.1558755242525529,ConNLDZNL
0,4,lstm,EURUSDFX,677,489,TradeBBL_StorageUK_TradeIUK_EURUSDFX,0.21744225565086892,0.1558755242525529,ConNLDZNL
