index,Iteration,Model,NewVar,Vars,binary_crossentropy,binary_crossentropy_ref,selected
0,5,ffnn,ProdNL,NBPFM_TTFDA_EURGBPFX_ProdUKCS_ProdNL,0.5617677639088323,0.5075514093621799,TradeBBL
0,5,ffnn,StorageNL,NBPFM_TTFDA_EURGBPFX_ProdUKCS_StorageNL,0.566295575711035,0.5075514093621799,TradeBBL
0,5,ffnn,StorageUK,NBPFM_TTFDA_EURGBPFX_ProdUKCS_StorageUK,0.5550991812700866,0.5075514093621799,TradeBBL
0,5,ffnn,StorageEU,NBPFM_TTFDA_EURGBPFX_ProdUKCS_StorageEU,0.5637169546017082,0.5075514093621799,TradeBBL
0,5,ffnn,TradeBBL,NBPFM_TTFDA_EURGBPFX_ProdUKCS_TradeBBL,0.5160439572226937,0.5075514093621799,TradeBBL
0,5,ffnn,TradeIUK,NBPFM_TTFDA_EURGBPFX_ProdUKCS_TradeIUK,0.5572461973355022,0.5075514093621799,TradeBBL
0,5,ffnn,TradeNONWE,NBPFM_TTFDA_EURGBPFX_ProdUKCS_TradeNONWE,0.5641380287306283,0.5075514093621799,TradeBBL
0,5,ffnn,TradeNOUK,NBPFM_TTFDA_EURGBPFX_ProdUKCS_TradeNOUK,0.5627805411975871,0.5075514093621799,TradeBBL
0,5,ffnn,TradeRUNWE,NBPFM_TTFDA_EURGBPFX_ProdUKCS_TradeRUNWE,0.5659148301728951,0.5075514093621799,TradeBBL
0,5,ffnn,OilFM,NBPFM_TTFDA_EURGBPFX_ProdUKCS_OilFM,0.5656556227514821,0.5075514093621799,TradeBBL
0,5,ffnn,ElectricityBaseFM,NBPFM_TTFDA_EURGBPFX_ProdUKCS_ElectricityBaseFM,0.5650112647362935,0.5075514093621799,TradeBBL
0,5,ffnn,ElectricityPeakFM,NBPFM_TTFDA_EURGBPFX_ProdUKCS_ElectricityPeakFM,0.554792381783006,0.5075514093621799,TradeBBL
0,5,ffnn,EURUSDFX,NBPFM_TTFDA_EURGBPFX_ProdUKCS_EURUSDFX,0.565065494227794,0.5075514093621799,TradeBBL
0,1,ffnn_regression,ConLDZNL,ConLDZNL,7.9847708876414965,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,ConLDZEU,ConLDZEU,,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,ConNLDZNL,ConNLDZNL,,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,ConNLDZEU,ConNLDZEU,7.9847708876414965,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,LNGStockEU,LNGStockEU,,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,ProdNL,ProdNL,,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,ProdUKCS,ProdUKCS,7.9847708876414965,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,StorageNL,StorageNL,1.3219282865993658,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,StorageUK,StorageUK,1.839810657262825,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,StorageEU,StorageEU,,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,TradeBBL,TradeBBL,4.824452938529008,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,TradeIUK,TradeIUK,5.337149989060176,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,TradeNONWE,TradeNONWE,7.9847708876414965,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,TradeNOUK,TradeNOUK,7.9847708876414965,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,TradeRUNWE,TradeRUNWE,,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,TTFDA,TTFDA,0.5941965790886071,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,NBPFM,NBPFM,,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,OilFM,OilFM,5.670151547879301,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,ElectricityBaseFM,ElectricityBaseFM,0.939356377728766,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,ElectricityPeakFM,ElectricityPeakFM,4.249341221265903,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,EURUSDFX,EURUSDFX,0.5574692617388322,0.5075514093621799,EURGBPFX
0,1,ffnn_regression,EURGBPFX,EURGBPFX,0.4757113593520336,0.5075514093621799,EURGBPFX
0,2,ffnn_regression,ConLDZNL,EURGBPFX_ConLDZNL,,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,ConLDZEU,EURGBPFX_ConLDZEU,,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,ConNLDZNL,EURGBPFX_ConNLDZNL,5.448824407753124,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,ConNLDZEU,EURGBPFX_ConNLDZEU,7.9847708876414965,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,LNGStockEU,EURGBPFX_LNGStockEU,,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,ProdNL,EURGBPFX_ProdNL,7.9847708876414965,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,ProdUKCS,EURGBPFX_ProdUKCS,7.973201885018297,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,StorageNL,EURGBPFX_StorageNL,,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,StorageUK,EURGBPFX_StorageUK,7.865520036348733,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,StorageEU,EURGBPFX_StorageEU,7.9847708876414965,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,TradeBBL,EURGBPFX_TradeBBL,5.574959961844934,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,TradeIUK,EURGBPFX_TradeIUK,5.514217457784119,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,TradeNONWE,EURGBPFX_TradeNONWE,7.9847708876414965,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,TradeNOUK,EURGBPFX_TradeNOUK,7.9847708876414965,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,TradeRUNWE,EURGBPFX_TradeRUNWE,,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,TTFDA,EURGBPFX_TTFDA,0.5241402272755901,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,NBPFM,EURGBPFX_NBPFM,4.217869637313714,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,OilFM,EURGBPFX_OilFM,7.572223176238357,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,ElectricityBaseFM,EURGBPFX_ElectricityBaseFM,1.054131915448584,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,ElectricityPeakFM,EURGBPFX_ElectricityPeakFM,,0.5075514093621799,EURUSDFX
0,2,ffnn_regression,EURUSDFX,EURGBPFX_EURUSDFX,0.5010011036184326,0.5075514093621799,EURUSDFX
0,3,ffnn_regression,ConLDZNL,EURGBPFX_EURUSDFX_ConLDZNL,7.9847708876414965,0.5075514093621799,TTFDA
0,3,ffnn_regression,ConLDZEU,EURGBPFX_EURUSDFX_ConLDZEU,,0.5075514093621799,TTFDA
0,3,ffnn_regression,ConNLDZNL,EURGBPFX_EURUSDFX_ConNLDZNL,7.847161103320378,0.5075514093621799,TTFDA
0,3,ffnn_regression,ConNLDZEU,EURGBPFX_EURUSDFX_ConNLDZEU,,0.5075514093621799,TTFDA
0,3,ffnn_regression,LNGStockEU,EURGBPFX_EURUSDFX_LNGStockEU,,0.5075514093621799,TTFDA
0,3,ffnn_regression,ProdNL,EURGBPFX_EURUSDFX_ProdNL,7.9847708876414965,0.5075514093621799,TTFDA
0,3,ffnn_regression,ProdUKCS,EURGBPFX_EURUSDFX_ProdUKCS,7.9847708876414965,0.5075514093621799,TTFDA
0,3,ffnn_regression,StorageNL,EURGBPFX_EURUSDFX_StorageNL,2.0732573801218255,0.5075514093621799,TTFDA
0,3,ffnn_regression,StorageUK,EURGBPFX_EURUSDFX_StorageUK,2.724899360821015,0.5075514093621799,TTFDA
0,3,ffnn_regression,StorageEU,EURGBPFX_EURUSDFX_StorageEU,,0.5075514093621799,TTFDA
0,3,ffnn_regression,TradeBBL,EURGBPFX_EURUSDFX_TradeBBL,5.45203199158088,0.5075514093621799,TTFDA
0,3,ffnn_regression,TradeIUK,EURGBPFX_EURUSDFX_TradeIUK,5.501720655509221,0.5075514093621799,TTFDA
0,3,ffnn_regression,TradeNONWE,EURGBPFX_EURUSDFX_TradeNONWE,7.98385259156586,0.5075514093621799,TTFDA
0,3,ffnn_regression,TradeNOUK,EURGBPFX_EURUSDFX_TradeNOUK,7.9847708876414965,0.5075514093621799,TTFDA
0,3,ffnn_regression,TradeRUNWE,EURGBPFX_EURUSDFX_TradeRUNWE,,0.5075514093621799,TTFDA
0,3,ffnn_regression,TTFDA,EURGBPFX_EURUSDFX_TTFDA,0.5651180093759991,0.5075514093621799,TTFDA
0,3,ffnn_regression,NBPFM,EURGBPFX_EURUSDFX_NBPFM,,0.5075514093621799,TTFDA
0,3,ffnn_regression,OilFM,EURGBPFX_EURUSDFX_OilFM,6.313852648581228,0.5075514093621799,TTFDA
0,3,ffnn_regression,ElectricityBaseFM,EURGBPFX_EURUSDFX_ElectricityBaseFM,0.5752553140227583,0.5075514093621799,TTFDA
0,3,ffnn_regression,ElectricityPeakFM,EURGBPFX_EURUSDFX_ElectricityPeakFM,,0.5075514093621799,TTFDA
0,4,ffnn_regression,ConLDZNL,EURGBPFX_EURUSDFX_TTFDA_ConLDZNL,7.9847708876414965,0.5075514093621799,StorageNL
0,4,ffnn_regression,ConLDZEU,EURGBPFX_EURUSDFX_TTFDA_ConLDZEU,,0.5075514093621799,StorageNL
0,4,ffnn_regression,ConNLDZNL,EURGBPFX_EURUSDFX_TTFDA_ConNLDZNL,7.9847708876414965,0.5075514093621799,StorageNL
0,4,ffnn_regression,ConNLDZEU,EURGBPFX_EURUSDFX_TTFDA_ConNLDZEU,,0.5075514093621799,StorageNL
0,4,ffnn_regression,LNGStockEU,EURGBPFX_EURUSDFX_TTFDA_LNGStockEU,7.9847708876414965,0.5075514093621799,StorageNL
0,4,ffnn_regression,ProdNL,EURGBPFX_EURUSDFX_TTFDA_ProdNL,7.9847708876414965,0.5075514093621799,StorageNL
0,4,ffnn_regression,ProdUKCS,EURGBPFX_EURUSDFX_TTFDA_ProdUKCS,7.979169332852927,0.5075514093621799,StorageNL
0,4,ffnn_regression,StorageNL,EURGBPFX_EURUSDFX_TTFDA_StorageNL,0.7262248510308049,0.5075514093621799,StorageNL
0,4,ffnn_regression,StorageUK,EURGBPFX_EURUSDFX_TTFDA_StorageUK,7.885702953543714,0.5075514093621799,StorageNL
0,4,ffnn_regression,StorageEU,EURGBPFX_EURUSDFX_TTFDA_StorageEU,7.9847708876414965,0.5075514093621799,StorageNL
0,4,ffnn_regression,TradeBBL,EURGBPFX_EURUSDFX_TTFDA_TradeBBL,5.379253938787088,0.5075514093621799,StorageNL
0,4,ffnn_regression,TradeIUK,EURGBPFX_EURUSDFX_TTFDA_TradeIUK,6.704052945618988,0.5075514093621799,StorageNL
0,4,ffnn_regression,TradeNONWE,EURGBPFX_EURUSDFX_TTFDA_TradeNONWE,,0.5075514093621799,StorageNL
0,4,ffnn_regression,TradeNOUK,EURGBPFX_EURUSDFX_TTFDA_TradeNOUK,,0.5075514093621799,StorageNL
0,4,ffnn_regression,TradeRUNWE,EURGBPFX_EURUSDFX_TTFDA_TradeRUNWE,7.9847708876414965,0.5075514093621799,StorageNL
0,4,ffnn_regression,NBPFM,EURGBPFX_EURUSDFX_TTFDA_NBPFM,4.093445387578788,0.5075514093621799,StorageNL
0,4,ffnn_regression,OilFM,EURGBPFX_EURUSDFX_TTFDA_OilFM,7.241481457987139,0.5075514093621799,StorageNL
0,4,ffnn_regression,ElectricityBaseFM,EURGBPFX_EURUSDFX_TTFDA_ElectricityBaseFM,2.3841954920760426,0.5075514093621799,StorageNL
0,4,ffnn_regression,ElectricityPeakFM,EURGBPFX_EURUSDFX_TTFDA_ElectricityPeakFM,4.571696671587165,0.5075514093621799,StorageNL
0,5,ffnn_regression,ConLDZNL,EURGBPFX_EURUSDFX_TTFDA_StorageNL_ConLDZNL,,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,ConLDZEU,EURGBPFX_EURUSDFX_TTFDA_StorageNL_ConLDZEU,7.9847708876414965,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,ConNLDZNL,EURGBPFX_EURUSDFX_TTFDA_StorageNL_ConNLDZNL,7.9847708876414965,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,ConNLDZEU,EURGBPFX_EURUSDFX_TTFDA_StorageNL_ConNLDZEU,,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,LNGStockEU,EURGBPFX_EURUSDFX_TTFDA_StorageNL_LNGStockEU,7.9847708876414965,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,ProdNL,EURGBPFX_EURUSDFX_TTFDA_StorageNL_ProdNL,7.9847708876414965,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,ProdUKCS,EURGBPFX_EURUSDFX_TTFDA_StorageNL_ProdUKCS,7.9847708876414965,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,StorageUK,EURGBPFX_EURUSDFX_TTFDA_StorageNL_StorageUK,7.9847708876414965,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,StorageEU,EURGBPFX_EURUSDFX_TTFDA_StorageNL_StorageEU,7.9847708876414965,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,TradeBBL,EURGBPFX_EURUSDFX_TTFDA_StorageNL_TradeBBL,7.982666087406938,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,TradeIUK,EURGBPFX_EURUSDFX_TTFDA_StorageNL_TradeIUK,7.9847708876414965,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,TradeNONWE,EURGBPFX_EURUSDFX_TTFDA_StorageNL_TradeNONWE,7.821570634681692,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,TradeNOUK,EURGBPFX_EURUSDFX_TTFDA_StorageNL_TradeNOUK,7.9847708876414965,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,TradeRUNWE,EURGBPFX_EURUSDFX_TTFDA_StorageNL_TradeRUNWE,,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,NBPFM,EURGBPFX_EURUSDFX_TTFDA_StorageNL_NBPFM,7.763030595676874,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,OilFM,EURGBPFX_EURUSDFX_TTFDA_StorageNL_OilFM,7.9847708876414965,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,ElectricityBaseFM,EURGBPFX_EURUSDFX_TTFDA_StorageNL_ElectricityBaseFM,7.72594266809443,0.5075514093621799,ElectricityBaseFM
0,5,ffnn_regression,ElectricityPeakFM,EURGBPFX_EURUSDFX_TTFDA_StorageNL_ElectricityPeakFM,7.943103205773138,0.5075514093621799,ElectricityBaseFM
