Architecture,Batchsize,Dropout,Epochs,Iteration,LearningRate,Length,Model,TestLoss,TrainLoss,Variables
8,20,0.5,300,240,0.001,20,lstm,0.5032067359775625,0.3135123599761276,TTFDA_EURGBPFX
8,20,0.5,300,241,0.001,20,lstm,0.502331959384103,0.3120622529938657,TTFDA_EURGBPFX
8,20,0.5,300,242,0.001,20,lstm,0.5033143795626138,0.31047017323554205,TTFDA_EURGBPFX
8,20,0.5,300,243,0.001,20,lstm,0.5019681641171055,0.31133729559920165,TTFDA_EURGBPFX
8,20,0.5,300,244,0.001,20,lstm,0.4981421263467881,0.3120106600865882,TTFDA_EURGBPFX
8,20,0.5,300,245,0.001,20,lstm,0.5001318208793158,0.3108440105633069,TTFDA_EURGBPFX
8,20,0.5,300,246,0.001,20,lstm,0.5045910159586579,0.3122481125336821,TTFDA_EURGBPFX
8,20,0.5,300,247,0.001,20,lstm,0.5044756440385696,0.3117377310590718,TTFDA_EURGBPFX
8,20,0.5,300,248,0.001,20,lstm,0.4984917526123344,0.3105201768057962,TTFDA_EURGBPFX
8,20,0.5,300,249,0.001,20,lstm,0.49851241419392245,0.3108268750691286,TTFDA_EURGBPFX
8,20,0.5,300,250,0.001,20,lstm,0.5010304309187397,0.31107290750069005,TTFDA_EURGBPFX
8,20,0.5,300,251,0.001,20,lstm,0.49685699925307303,0.3108266181843255,TTFDA_EURGBPFX
8,20,0.5,300,252,0.001,20,lstm,0.4973236948892634,0.31062745383029344,TTFDA_EURGBPFX
8,20,0.5,300,253,0.001,20,lstm,0.49952130868870726,0.31077845727083503,TTFDA_EURGBPFX
8,20,0.5,300,254,0.001,20,lstm,0.5010059962990463,0.3130885094644562,TTFDA_EURGBPFX
8,20,0.5,300,255,0.001,20,lstm,0.5014194067447416,0.3107976977543164,TTFDA_EURGBPFX
8,20,0.5,300,256,0.001,20,lstm,0.5061936791064918,0.31069237274187866,TTFDA_EURGBPFX
8,20,0.5,300,257,0.001,20,lstm,0.5059663543617854,0.31172184834396965,TTFDA_EURGBPFX
8,20,0.5,300,258,0.001,20,lstm,0.500592214445914,0.3096638603075858,TTFDA_EURGBPFX
8,20,0.5,300,259,0.001,20,lstm,0.5055482017417108,0.3098288298213995,TTFDA_EURGBPFX
8,20,0.5,300,260,0.001,20,lstm,0.5008287344087836,0.31091397435915086,TTFDA_EURGBPFX
8,20,0.5,300,261,0.001,20,lstm,0.502333666127856,0.3105064327678373,TTFDA_EURGBPFX
8,20,0.5,300,262,0.001,20,lstm,0.5014553078079736,0.3112402773832762,TTFDA_EURGBPFX
8,20,0.5,300,263,0.001,20,lstm,0.5067864122089519,0.3125250086348544,TTFDA_EURGBPFX
8,20,0.5,300,264,0.001,20,lstm,0.49569998497283585,0.31003364512035925,TTFDA_EURGBPFX
8,20,0.5,300,265,0.001,20,lstm,0.5047395526561685,0.30919913707240937,TTFDA_EURGBPFX
8,20,0.5,300,266,0.001,20,lstm,0.4978469104696346,0.30905595289603355,TTFDA_EURGBPFX
8,20,0.5,300,267,0.001,20,lstm,0.5004839409262903,0.31040429464110764,TTFDA_EURGBPFX
8,20,0.5,300,268,0.001,20,lstm,0.4985977966458567,0.311638183611375,TTFDA_EURGBPFX
8,20,0.5,300,269,0.001,20,lstm,0.5014991762657319,0.3087826059950936,TTFDA_EURGBPFX
8,20,0.5,300,270,0.001,20,lstm,0.50628560252728,0.31124856142747787,TTFDA_EURGBPFX
8,20,0.5,300,271,0.001,20,lstm,0.5004018736622666,0.3110855182092036,TTFDA_EURGBPFX
8,20,0.5,300,272,0.001,20,lstm,0.5041754018234951,0.308908713881367,TTFDA_EURGBPFX
8,20,0.5,300,273,0.001,20,lstm,0.4998822507839049,0.31008053122348683,TTFDA_EURGBPFX
8,20,0.5,300,274,0.001,20,lstm,0.49402617719224706,0.30788302425575514,TTFDA_EURGBPFX
8,20,0.5,300,275,0.001,20,lstm,0.49628327634706293,0.31031016388567545,TTFDA_EURGBPFX
8,20,0.5,300,276,0.001,20,lstm,0.49724091741667,0.3085437139836691,TTFDA_EURGBPFX
8,20,0.5,300,277,0.001,20,lstm,0.49712472561226095,0.31030111896094453,TTFDA_EURGBPFX
8,20,0.5,300,278,0.001,20,lstm,0.502249480094961,0.3102093407463643,TTFDA_EURGBPFX
8,20,0.5,300,279,0.001,20,lstm,0.4940882296331467,0.3105707910833179,TTFDA_EURGBPFX
8,20,0.5,300,280,0.001,20,lstm,0.49111461583324656,0.30991154176092917,TTFDA_EURGBPFX
8,20,0.5,300,281,0.001,20,lstm,0.498750491969047,0.30770995231565607,TTFDA_EURGBPFX
8,20,0.5,300,282,0.001,20,lstm,0.49928461712214256,0.3096135073611813,TTFDA_EURGBPFX
8,20,0.5,300,283,0.001,20,lstm,0.49971154796820816,0.3096615661696721,TTFDA_EURGBPFX
8,20,0.5,300,284,0.001,20,lstm,0.5016926764160075,0.311168551204666,TTFDA_EURGBPFX
8,20,0.5,300,285,0.001,20,lstm,0.5028618460380903,0.3084292152235585,TTFDA_EURGBPFX
8,20,0.5,300,286,0.001,20,lstm,0.5017470709418738,0.30898833286858374,TTFDA_EURGBPFX
8,20,0.5,300,287,0.001,20,lstm,0.5010035178193482,0.31006300393291697,TTFDA_EURGBPFX
8,20,0.5,300,288,0.001,20,lstm,0.5000422923795639,0.3103247219997068,TTFDA_EURGBPFX
8,20,0.5,300,289,0.001,20,lstm,0.49446396842118234,0.308324839399066,TTFDA_EURGBPFX
8,20,0.5,300,290,0.001,20,lstm,0.4952720665643292,0.30887526938671706,TTFDA_EURGBPFX
8,20,0.5,300,291,0.001,20,lstm,0.4961566178388493,0.3103821510749479,TTFDA_EURGBPFX
8,20,0.5,300,292,0.001,20,lstm,0.4995257803989995,0.3091296080139376,TTFDA_EURGBPFX
8,20,0.5,300,293,0.001,20,lstm,0.49921582038364104,0.3094901293916728,TTFDA_EURGBPFX
8,20,0.5,300,294,0.001,20,lstm,0.4986945738395055,0.3093940473852619,TTFDA_EURGBPFX
8,20,0.5,300,295,0.001,20,lstm,0.4979113198576435,0.30900321364082317,TTFDA_EURGBPFX
8,20,0.5,300,296,0.001,20,lstm,0.49654607370656023,0.3095115986001748,TTFDA_EURGBPFX
8,20,0.5,300,297,0.001,20,lstm,0.49816628409329283,0.3079260722283394,TTFDA_EURGBPFX
8,20,0.5,300,298,0.001,20,lstm,0.4963171021432005,0.31017326535556905,TTFDA_EURGBPFX
8,20,0.5,300,299,0.001,20,lstm,0.4940613404877724,0.309542753843851,TTFDA_EURGBPFX
16,20,0.5,300,0,0.001,20,lstm,0.6342558110913923,0.7008621535634482,TTFDA_EURGBPFX
16,20,0.5,300,1,0.001,20,lstm,0.5547103587017265,0.4968788032570193,TTFDA_EURGBPFX
16,20,0.5,300,2,0.001,20,lstm,0.5210448282380258,0.41794217065457373,TTFDA_EURGBPFX
16,20,0.5,300,3,0.001,20,lstm,0.5068498175310833,0.39215254559311813,TTFDA_EURGBPFX
16,20,0.5,300,4,0.001,20,lstm,0.49002613768141756,0.3766314115735792,TTFDA_EURGBPFX
16,20,0.5,300,5,0.001,20,lstm,0.4907141531346947,0.36737600665900016,TTFDA_EURGBPFX
16,20,0.5,300,6,0.001,20,lstm,0.4905098175169319,0.358362979225574,TTFDA_EURGBPFX
16,20,0.5,300,7,0.001,20,lstm,0.4857145203377611,0.35300195978213383,TTFDA_EURGBPFX
16,20,0.5,300,8,0.001,20,lstm,0.4940182290250255,0.3490335140176999,TTFDA_EURGBPFX
16,20,0.5,300,9,0.001,20,lstm,0.5020179477750614,0.3430774517918146,TTFDA_EURGBPFX
16,20,0.5,300,10,0.001,20,lstm,0.5270311197125783,0.33984153497443403,TTFDA_EURGBPFX
16,20,0.5,300,11,0.001,20,lstm,0.5198307447536017,0.3406576860736134,TTFDA_EURGBPFX
16,20,0.5,300,12,0.001,20,lstm,0.5201797996477414,0.33652422304755897,TTFDA_EURGBPFX
16,20,0.5,300,13,0.001,20,lstm,0.5245152731896728,0.33816403583172827,TTFDA_EURGBPFX
16,20,0.5,300,14,0.001,20,lstm,0.5317868035166494,0.3351263999938965,TTFDA_EURGBPFX
16,20,0.5,300,15,0.001,20,lstm,0.5169946223657619,0.33498788348609404,TTFDA_EURGBPFX
16,20,0.5,300,16,0.001,20,lstm,0.5232558742325794,0.3354975225063421,TTFDA_EURGBPFX
16,20,0.5,300,17,0.001,20,lstm,0.5174193117887743,0.33408836167185535,TTFDA_EURGBPFX
16,20,0.5,300,18,0.001,20,lstm,0.5007657825305898,0.33433256971259273,TTFDA_EURGBPFX
16,20,0.5,300,19,0.001,20,lstm,0.5091543766439602,0.33128106033289306,TTFDA_EURGBPFX
16,20,0.5,300,20,0.001,20,lstm,0.5201605962168786,0.3318737950376285,TTFDA_EURGBPFX
16,20,0.5,300,21,0.001,20,lstm,0.5010280849472168,0.3327353554227019,TTFDA_EURGBPFX
16,20,0.5,300,22,0.001,20,lstm,0.5283330224694744,0.330448981094104,TTFDA_EURGBPFX
16,20,0.5,300,23,0.001,20,lstm,0.5198110558332936,0.333306539923914,TTFDA_EURGBPFX
16,20,0.5,300,24,0.001,20,lstm,0.5092174183296901,0.33126285431846497,TTFDA_EURGBPFX
16,20,0.5,300,25,0.001,20,lstm,0.5060766728654984,0.3303690968101384,TTFDA_EURGBPFX
16,20,0.5,300,26,0.001,20,lstm,0.5154226811662797,0.32885220670892346,TTFDA_EURGBPFX
16,20,0.5,300,27,0.001,20,lstm,0.5113286807011532,0.33054903025428456,TTFDA_EURGBPFX
16,20,0.5,300,28,0.001,20,lstm,0.5072503071478618,0.33065868497535744,TTFDA_EURGBPFX
16,20,0.5,300,29,0.001,20,lstm,0.5104912241460174,0.3276483046031126,TTFDA_EURGBPFX
16,20,0.5,300,30,0.001,20,lstm,0.511921620336912,0.32627325609166136,TTFDA_EURGBPFX
16,20,0.5,300,31,0.001,20,lstm,0.5184301638635256,0.32657212179194217,TTFDA_EURGBPFX
16,20,0.5,300,32,0.001,20,lstm,0.5098882322349856,0.32811021147876657,TTFDA_EURGBPFX
16,20,0.5,300,33,0.001,20,lstm,0.5137416941504325,0.32672978492994464,TTFDA_EURGBPFX
16,20,0.5,300,34,0.001,20,lstm,0.5117600635495237,0.3262616641098453,TTFDA_EURGBPFX
16,20,0.5,300,35,0.001,20,lstm,0.5057231531508507,0.3257902534177867,TTFDA_EURGBPFX
16,20,0.5,300,36,0.001,20,lstm,0.5039013469571708,0.3260499108382451,TTFDA_EURGBPFX
16,20,0.5,300,37,0.001,20,lstm,0.5087540997292406,0.326588615895279,TTFDA_EURGBPFX
16,20,0.5,300,38,0.001,20,lstm,0.5156608856813882,0.3251771452606365,TTFDA_EURGBPFX
16,20,0.5,300,39,0.001,20,lstm,0.5099785942383992,0.32633338644299453,TTFDA_EURGBPFX
16,20,0.5,300,40,0.001,20,lstm,0.5060374901019117,0.3252219600623013,TTFDA_EURGBPFX
16,20,0.5,300,41,0.001,20,lstm,0.4948724687740367,0.32036401683925303,TTFDA_EURGBPFX
16,20,0.5,300,42,0.001,20,lstm,0.4986070626845924,0.32669383571833693,TTFDA_EURGBPFX
16,20,0.5,300,43,0.001,20,lstm,0.5228849417099388,0.32338411985866483,TTFDA_EURGBPFX
16,20,0.5,300,44,0.001,20,lstm,0.4991470143519422,0.3247148413010823,TTFDA_EURGBPFX
16,20,0.5,300,45,0.001,20,lstm,0.5017937010815067,0.3211555150087162,TTFDA_EURGBPFX
16,20,0.5,300,46,0.001,20,lstm,0.4996695244504559,0.3215632892904743,TTFDA_EURGBPFX
16,20,0.5,300,47,0.001,20,lstm,0.5088334093971919,0.323344416716086,TTFDA_EURGBPFX
16,20,0.5,300,48,0.001,20,lstm,0.4984115388604902,0.32357989227579487,TTFDA_EURGBPFX
16,20,0.5,300,49,0.001,20,lstm,0.5109323114957861,0.32515199494458014,TTFDA_EURGBPFX
16,20,0.5,300,50,0.001,20,lstm,0.500341591335112,0.3221986255738684,TTFDA_EURGBPFX
16,20,0.5,300,51,0.001,20,lstm,0.5030074637903962,0.3233004877724314,TTFDA_EURGBPFX
16,20,0.5,300,52,0.001,20,lstm,0.49575361657527184,0.3228877331781131,TTFDA_EURGBPFX
16,20,0.5,300,53,0.001,20,lstm,0.49034317062106186,0.323225621734896,TTFDA_EURGBPFX
16,20,0.5,300,54,0.001,20,lstm,0.5032605785996683,0.31904736826176283,TTFDA_EURGBPFX
16,20,0.5,300,55,0.001,20,lstm,0.4863616693564641,0.32151956287442995,TTFDA_EURGBPFX
16,20,0.5,300,56,0.001,20,lstm,0.4868498390880964,0.3218840493229769,TTFDA_EURGBPFX
16,20,0.5,300,57,0.001,20,lstm,0.4922883174111766,0.3205594740487555,TTFDA_EURGBPFX
16,20,0.5,300,58,0.001,20,lstm,0.5096393113014519,0.3200694395890159,TTFDA_EURGBPFX
16,20,0.5,300,59,0.001,20,lstm,0.4890501361380341,0.3218096908862873,TTFDA_EURGBPFX
16,20,0.5,300,60,0.001,20,lstm,0.49143906883014143,0.319927459202146,TTFDA_EURGBPFX
16,20,0.5,300,61,0.001,20,lstm,0.504025045662157,0.32062211933155216,TTFDA_EURGBPFX
16,20,0.5,300,62,0.001,20,lstm,0.4841291516698817,0.3191752746220558,TTFDA_EURGBPFX
16,20,0.5,300,63,0.001,20,lstm,0.4902563111916665,0.3187446063083987,TTFDA_EURGBPFX
16,20,0.5,300,64,0.001,20,lstm,0.499594125295839,0.3219431732851331,TTFDA_EURGBPFX
16,20,0.5,300,65,0.001,20,lstm,0.4996096347608874,0.3190252401575606,TTFDA_EURGBPFX
16,20,0.5,300,66,0.001,20,lstm,0.4970985413879477,0.3211691841803571,TTFDA_EURGBPFX
16,20,0.5,300,67,0.001,20,lstm,0.4911499217312823,0.3161840870255424,TTFDA_EURGBPFX
16,20,0.5,300,68,0.001,20,lstm,0.4742682145167423,0.31667902613038657,TTFDA_EURGBPFX
16,20,0.5,300,69,0.001,20,lstm,0.4954532761407155,0.3204254534055469,TTFDA_EURGBPFX
16,20,0.5,300,70,0.001,20,lstm,0.48691004562762474,0.31725090165292064,TTFDA_EURGBPFX
16,20,0.5,300,71,0.001,20,lstm,0.4898248075317311,0.3154392552071361,TTFDA_EURGBPFX
16,20,0.5,300,72,0.001,20,lstm,0.48141601273129064,0.3161035432049664,TTFDA_EURGBPFX
16,20,0.5,300,73,0.001,20,lstm,0.500002769533024,0.31816646636974427,TTFDA_EURGBPFX
16,20,0.5,300,74,0.001,20,lstm,0.4750578196779374,0.31851229516248547,TTFDA_EURGBPFX
16,20,0.5,300,75,0.001,20,lstm,0.48366800255031994,0.31317179537909007,TTFDA_EURGBPFX
16,20,0.5,300,76,0.001,20,lstm,0.48345871005327473,0.3148747900881434,TTFDA_EURGBPFX
16,20,0.5,300,77,0.001,20,lstm,0.49640227734081205,0.31496168204372926,TTFDA_EURGBPFX
16,20,0.5,300,78,0.001,20,lstm,0.4971923276141126,0.31862497930565187,TTFDA_EURGBPFX
16,20,0.5,300,79,0.001,20,lstm,0.4689487869380623,0.31280290940275757,TTFDA_EURGBPFX
16,20,0.5,300,80,0.001,20,lstm,0.46942554053760344,0.31813627169016867,TTFDA_EURGBPFX
16,20,0.5,300,81,0.001,20,lstm,0.47823766643001187,0.31599491241798605,TTFDA_EURGBPFX
16,20,0.5,300,82,0.001,20,lstm,0.4776319605047985,0.3142239184629533,TTFDA_EURGBPFX
16,20,0.5,300,83,0.001,20,lstm,0.4914024087690538,0.3130527250068162,TTFDA_EURGBPFX
16,20,0.5,300,84,0.001,20,lstm,0.4659394231695001,0.31625287935778656,TTFDA_EURGBPFX
16,20,0.5,300,85,0.001,20,lstm,0.4832897517950304,0.31161283693646874,TTFDA_EURGBPFX
16,20,0.5,300,86,0.001,20,lstm,0.4863520440875843,0.31148464240694557,TTFDA_EURGBPFX
16,20,0.5,300,87,0.001,20,lstm,0.4866797677291337,0.3142383954617926,TTFDA_EURGBPFX
16,20,0.5,300,88,0.001,20,lstm,0.4667571768645317,0.3097230529672997,TTFDA_EURGBPFX
16,20,0.5,300,89,0.001,20,lstm,0.46747369263120875,0.31052232689915166,TTFDA_EURGBPFX
16,20,0.5,300,90,0.001,20,lstm,0.4729677204803754,0.3115584114866872,TTFDA_EURGBPFX
16,20,0.5,300,91,0.001,20,lstm,0.4967324575108866,0.3145033195614815,TTFDA_EURGBPFX
16,20,0.5,300,92,0.001,20,lstm,0.4822860661373344,0.3156961762616711,TTFDA_EURGBPFX
16,20,0.5,300,93,0.001,20,lstm,0.4685570474273415,0.3116418642382468,TTFDA_EURGBPFX
16,20,0.5,300,94,0.001,20,lstm,0.46442311233089817,0.3129413776820706,TTFDA_EURGBPFX
16,20,0.5,300,95,0.001,20,lstm,0.4640040333553027,0.31296614926027994,TTFDA_EURGBPFX
16,20,0.5,300,96,0.001,20,lstm,0.4659053388462272,0.3130142155193513,TTFDA_EURGBPFX
16,20,0.5,300,97,0.001,20,lstm,0.4683248061806925,0.31168361625043295,TTFDA_EURGBPFX
16,20,0.5,300,98,0.001,20,lstm,0.4705812604997748,0.3097927510658259,TTFDA_EURGBPFX
16,20,0.5,300,99,0.001,20,lstm,0.47676121924192677,0.3109579689560398,TTFDA_EURGBPFX
16,20,0.5,300,100,0.001,20,lstm,0.4670413365607621,0.31199244365737,TTFDA_EURGBPFX
16,20,0.5,300,101,0.001,20,lstm,0.46476445723605414,0.3116018734872341,TTFDA_EURGBPFX
16,20,0.5,300,102,0.001,20,lstm,0.46719228660547607,0.31409409421906676,TTFDA_EURGBPFX
16,20,0.5,300,103,0.001,20,lstm,0.46963542106971945,0.310805942502714,TTFDA_EURGBPFX
16,20,0.5,300,104,0.001,20,lstm,0.4740847736917516,0.30993927622674616,TTFDA_EURGBPFX
16,20,0.5,300,105,0.001,20,lstm,0.48584801607554956,0.309739094027268,TTFDA_EURGBPFX
16,20,0.5,300,106,0.001,20,lstm,0.4697874355860936,0.3134738318221543,TTFDA_EURGBPFX
16,20,0.5,300,107,0.001,20,lstm,0.4896143272679339,0.30649560878193505,TTFDA_EURGBPFX
16,20,0.5,300,108,0.001,20,lstm,0.46518982065621245,0.31135268793791854,TTFDA_EURGBPFX
16,20,0.5,300,109,0.001,20,lstm,0.483168756929777,0.30558455142603125,TTFDA_EURGBPFX
16,20,0.5,300,110,0.001,20,lstm,0.4730892332010372,0.31065206620241365,TTFDA_EURGBPFX
16,20,0.5,300,111,0.001,20,lstm,0.46513691921067496,0.3090130207279036,TTFDA_EURGBPFX
16,20,0.5,300,112,0.001,20,lstm,0.480392540815056,0.29981349949394503,TTFDA_EURGBPFX
16,20,0.5,300,113,0.001,20,lstm,0.4772724862140353,0.31545812436329423,TTFDA_EURGBPFX
16,20,0.5,300,114,0.001,20,lstm,0.4686817630164085,0.3066556281860798,TTFDA_EURGBPFX
16,20,0.5,300,115,0.001,20,lstm,0.47926999284054644,0.31044803067080434,TTFDA_EURGBPFX
16,20,0.5,300,116,0.001,20,lstm,0.4653024787223467,0.30920736639890617,TTFDA_EURGBPFX
16,20,0.5,300,117,0.001,20,lstm,0.46998801346748104,0.3069901528457801,TTFDA_EURGBPFX
16,20,0.5,300,118,0.001,20,lstm,0.46336519109305513,0.312105630274101,TTFDA_EURGBPFX
16,20,0.5,300,119,0.001,20,lstm,0.47781693606927833,0.3088276560107867,TTFDA_EURGBPFX
16,20,0.5,300,120,0.001,20,lstm,0.4729718146144703,0.3103653972427691,TTFDA_EURGBPFX
16,20,0.5,300,121,0.001,20,lstm,0.46135327844850477,0.30655590432786173,TTFDA_EURGBPFX
16,20,0.5,300,122,0.001,20,lstm,0.4829048280433942,0.30555263646347547,TTFDA_EURGBPFX
16,20,0.5,300,123,0.001,20,lstm,0.4676746436024225,0.30779479608260174,TTFDA_EURGBPFX
16,20,0.5,300,124,0.001,20,lstm,0.4640258075569266,0.30859094938283327,TTFDA_EURGBPFX
16,20,0.5,300,125,0.001,20,lstm,0.46254173514022623,0.3067528385949391,TTFDA_EURGBPFX
16,20,0.5,300,126,0.001,20,lstm,0.4636577954215388,0.30826761697729427,TTFDA_EURGBPFX
16,20,0.5,300,127,0.001,20,lstm,0.46339867792783246,0.30637614897662596,TTFDA_EURGBPFX
16,20,0.5,300,128,0.001,20,lstm,0.46846568280009815,0.30743594794103535,TTFDA_EURGBPFX
16,20,0.5,300,129,0.001,20,lstm,0.4620167029000098,0.3045607677470612,TTFDA_EURGBPFX
16,20,0.5,300,130,0.001,20,lstm,0.45853279282649356,0.3044289838803071,TTFDA_EURGBPFX
16,20,0.5,300,131,0.001,20,lstm,0.4640417252016324,0.30414454210349307,TTFDA_EURGBPFX
16,20,0.5,300,132,0.001,20,lstm,0.4591207479437192,0.3037720521291097,TTFDA_EURGBPFX
16,20,0.5,300,133,0.001,20,lstm,0.46412669474719676,0.30501013088931317,TTFDA_EURGBPFX
16,20,0.5,300,134,0.001,20,lstm,0.4646562369920874,0.3016242453007288,TTFDA_EURGBPFX
16,20,0.5,300,135,0.001,20,lstm,0.45681744333236446,0.30549213486493276,TTFDA_EURGBPFX
16,20,0.5,300,136,0.001,20,lstm,0.4587354281096048,0.30536276915220806,TTFDA_EURGBPFX
16,20,0.5,300,137,0.001,20,lstm,0.46244264097623927,0.3063671514792468,TTFDA_EURGBPFX
16,20,0.5,300,138,0.001,20,lstm,0.45972110643502206,0.3025441188565505,TTFDA_EURGBPFX
16,20,0.5,300,139,0.001,20,lstm,0.45787514890393904,0.30674999207258224,TTFDA_EURGBPFX
16,20,0.5,300,140,0.001,20,lstm,0.46020694237242465,0.3039715835243784,TTFDA_EURGBPFX
16,20,0.5,300,141,0.001,20,lstm,0.4655642991745344,0.3013874846360376,TTFDA_EURGBPFX
16,20,0.5,300,142,0.001,20,lstm,0.46095384360962016,0.303190856931671,TTFDA_EURGBPFX
16,20,0.5,300,143,0.001,20,lstm,0.46071601691105035,0.3075232752548751,TTFDA_EURGBPFX
16,20,0.5,300,144,0.001,20,lstm,0.45896461053240684,0.30215758141330495,TTFDA_EURGBPFX
16,20,0.5,300,145,0.001,20,lstm,0.46527333765901546,0.29898702890001316,TTFDA_EURGBPFX
16,20,0.5,300,146,0.001,20,lstm,0.4603402334195311,0.2999523074155854,TTFDA_EURGBPFX
16,20,0.5,300,147,0.001,20,lstm,0.4569487311346557,0.3051441991201011,TTFDA_EURGBPFX
16,20,0.5,300,148,0.001,20,lstm,0.463597076634566,0.3034518605038043,TTFDA_EURGBPFX
16,20,0.5,300,149,0.001,20,lstm,0.46034008504882934,0.300900561554778,TTFDA_EURGBPFX
16,20,0.5,300,150,0.001,20,lstm,0.4538962086362223,0.3051010418322779,TTFDA_EURGBPFX
16,20,0.5,300,151,0.001,20,lstm,0.45389623539422147,0.30278852209448814,TTFDA_EURGBPFX
16,20,0.5,300,152,0.001,20,lstm,0.4555026160613183,0.29850517838231977,TTFDA_EURGBPFX
16,20,0.5,300,153,0.001,20,lstm,0.4569490402135798,0.29917955382536815,TTFDA_EURGBPFX
16,20,0.5,300,154,0.001,20,lstm,0.4583572580288815,0.3014692262776436,TTFDA_EURGBPFX
16,20,0.5,300,155,0.001,20,lstm,0.4561577206978234,0.30356191759628637,TTFDA_EURGBPFX
16,20,0.5,300,156,0.001,20,lstm,0.480389747247901,0.2996106890020191,TTFDA_EURGBPFX
16,20,0.5,300,157,0.001,20,lstm,0.4564683769819557,0.30520108362199155,TTFDA_EURGBPFX
16,20,0.5,300,158,0.001,20,lstm,0.4557488735324593,0.2993083791707152,TTFDA_EURGBPFX
16,20,0.5,300,159,0.001,20,lstm,0.4608868233939653,0.3045230451771008,TTFDA_EURGBPFX
16,20,0.5,300,160,0.001,20,lstm,0.45503085979851343,0.30155620323393934,TTFDA_EURGBPFX
16,20,0.5,300,161,0.001,20,lstm,0.4549230542234195,0.3040959503381483,TTFDA_EURGBPFX
16,20,0.5,300,162,0.001,20,lstm,0.456659510411242,0.3003613407653506,TTFDA_EURGBPFX
16,20,0.5,300,163,0.001,20,lstm,0.45715463209536766,0.30024356306881034,TTFDA_EURGBPFX
16,20,0.5,300,164,0.001,20,lstm,0.46375289254931995,0.3008477903341734,TTFDA_EURGBPFX
16,20,0.5,300,165,0.001,20,lstm,0.45534286928433243,0.3014711100728281,TTFDA_EURGBPFX
16,20,0.5,300,166,0.001,20,lstm,0.4670159231911423,0.29860072699125095,TTFDA_EURGBPFX
16,20,0.5,300,167,0.001,20,lstm,0.45816157269541935,0.2967796812975599,TTFDA_EURGBPFX
16,20,0.5,300,168,0.001,20,lstm,0.45722537912348266,0.3007273002657839,TTFDA_EURGBPFX
16,20,0.5,300,169,0.001,20,lstm,0.45781788109771665,0.2981222325595476,TTFDA_EURGBPFX
16,20,0.5,300,170,0.001,20,lstm,0.45335913505605474,0.2995037417257986,TTFDA_EURGBPFX
16,20,0.5,300,171,0.001,20,lstm,0.45610028345097775,0.3014486065555003,TTFDA_EURGBPFX
16,20,0.5,300,172,0.001,20,lstm,0.4593301825625922,0.29710943339973367,TTFDA_EURGBPFX
16,20,0.5,300,173,0.001,20,lstm,0.45516752163248675,0.3009731785584522,TTFDA_EURGBPFX
16,20,0.5,300,174,0.001,20,lstm,0.45198022838561763,0.3008259168715887,TTFDA_EURGBPFX
16,20,0.5,300,175,0.001,20,lstm,0.456291753518325,0.297461018126498,TTFDA_EURGBPFX
16,20,0.5,300,176,0.001,20,lstm,0.4555737473951873,0.30143680002900863,TTFDA_EURGBPFX
16,20,0.5,300,177,0.001,20,lstm,0.45326838706449796,0.30068990339835483,TTFDA_EURGBPFX
16,20,0.5,300,178,0.001,20,lstm,0.4528147839410331,0.29978171804098674,TTFDA_EURGBPFX
16,20,0.5,300,179,0.001,20,lstm,0.46122072028216493,0.3011103371779124,TTFDA_EURGBPFX
16,20,0.5,300,180,0.001,20,lstm,0.46589824629406773,0.2961806844399181,TTFDA_EURGBPFX
16,20,0.5,300,181,0.001,20,lstm,0.45932926525992734,0.29870703243600427,TTFDA_EURGBPFX
16,20,0.5,300,182,0.001,20,lstm,0.45800599007196324,0.29876104453879015,TTFDA_EURGBPFX
16,20,0.5,300,183,0.001,20,lstm,0.45689213908808207,0.29718622797599403,TTFDA_EURGBPFX
16,20,0.5,300,184,0.001,20,lstm,0.4615903349332912,0.30051437212574866,TTFDA_EURGBPFX
16,20,0.5,300,185,0.001,20,lstm,0.46931377998603285,0.29815181745316394,TTFDA_EURGBPFX
16,20,0.5,300,186,0.001,20,lstm,0.4673753310275334,0.30150794157738325,TTFDA_EURGBPFX
16,20,0.5,300,187,0.001,20,lstm,0.45210481667390434,0.3006689439938274,TTFDA_EURGBPFX
16,20,0.5,300,188,0.001,20,lstm,0.45285241081509536,0.29998984640484216,TTFDA_EURGBPFX
16,20,0.5,300,189,0.001,20,lstm,0.46745678814508584,0.30060933406154317,TTFDA_EURGBPFX
16,20,0.5,300,190,0.001,20,lstm,0.4543218031846067,0.2970853941414946,TTFDA_EURGBPFX
16,20,0.5,300,191,0.001,20,lstm,0.45416151411751265,0.2980705162370077,TTFDA_EURGBPFX
16,20,0.5,300,192,0.001,20,lstm,0.4566771134093244,0.2947104700230142,TTFDA_EURGBPFX
16,20,0.5,300,193,0.001,20,lstm,0.4626071935379377,0.3002545663746454,TTFDA_EURGBPFX
16,20,0.5,300,194,0.001,20,lstm,0.45860510311459984,0.2981180144493939,TTFDA_EURGBPFX
16,20,0.5,300,195,0.001,20,lstm,0.45557635718135425,0.2965449346329576,TTFDA_EURGBPFX
16,20,0.5,300,196,0.001,20,lstm,0.45872803609217366,0.2953937431016276,TTFDA_EURGBPFX
16,20,0.5,300,197,0.001,20,lstm,0.4633948146015085,0.2992252845677637,TTFDA_EURGBPFX
